Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2022-10-19T10:00,0.975,2.33,4.706,5.498,59,22.1
2022-10-19T10:30,0.952,1.51,4.413,5.087,57,22.15
2022-10-19T11:00,0.947,1.91,4.452,5.351,64,22.15
2022-10-19T11:30,1.003,2.33,4.668,5.336,56,22.15
2022-10-19T12:00,1.018,1.67,4.573,5.658,70,22.15
2022-10-19T12:30,0.975,1.54,4.362,5.46,63,22.2
2022-10-19T13:00,0.997,1.67,4.647,6.096,59,22.25
2022-10-19T13:30,0.93,1.72,4.53,5.543,59,22.25
2022-10-19T14:00,1.017,1.67,4.704,5.712,67,22.25
2022-10-19T14:30,0.952,1.43,4.692,5.335,61,22.3
2022-10-19T15:00,0.94,1.63,4.549,5.479,61,22.3
2022-10-19T15:30,0.959,1.67,4.346,5.677,64,22.3
2022-10-19T16:00,0.984,2.02,4.482,5.579,71,22.3
2022-10-19T16:30,0.958,1.54,4.49,5.546,74,22.3
2022-10-19T17:00,1.012,1.72,4.441,5.702,68,22.35
2022-10-19T17:30,1.015,1.74,4.434,5.461,63,22.35
2022-10-19T18:00,1.072,1.72,4.421,5.652,67,22.3
2022-10-19T18:30,1.043,1.68,4.547,5.816,66,22.3
2022-10-19T19:00,1.013,1.51,4.6,5.589,68,22.3
2022-10-19T19:30,1.013,1.84,4.607,5.832,66,22.3
2022-10-19T20:00,0.976,1.56,4.519,5.961,56,22.3
2022-10-19T20:30,1.027,1.61,4.487,5.565,61,22.25
2022-10-19T21:00,0.939,1.77,4.493,5.81,64,22.25
2022-10-19T21:30,0.94,1.64,4.416,5.081,68,22.25
2022-10-19T22:00,0.948,1.82,4.382,5.642,70,22.2
2022-10-19T22:30,1.036,1.82,4.211,4.938,75,22.2
2022-10-19T23:00,0.967,1.53,4.188,4.703,80,22.15
2022-10-19T23:30,0.989,1.69,4.028,5.067,80,22.15
2022-10-20T00:00,0.934,1.53,4.125,4.701,57,22.15
2022-10-20T00:30,0.947,1.56,4.306,5.481,81,22.15
2022-10-20T01:00,0.87,1.51,4.127,5.477,64,22.15
2022-10-20T01:30,0.903,1.42,4.343,5.695,70,22.15
2022-10-20T02:00,0.936,1.68,4.111,5.53,67,22.15
2022-10-20T02:30,0.963,1.67,4.206,5.196,53,22.2
2022-10-20T03:00,0.935,1.52,4.277,5.444,67,22.2
2022-10-20T03:30,0.952,1.46,4.157,4.667,67,22.2
2022-10-20T04:00,0.972,1.63,4.1,4.956,56,22.2
2022-10-20T04:30,1.054,1.71,4.278,4.941,50,22.2
2022-10-20T05:00,1.035,1.67,4.165,4.944,61,22.2
2022-10-20T05:30,1.098,1.96,4.348,5.597,70,22.2
2022-10-20T06:00,1.069,1.78,4.367,5.177,56,22.2
2022-10-20T06:30,1.109,1.83,4.463,4.604,66,22.2
2022-10-20T07:00,1.075,2.22,4.524,5.074,56,22.2
2022-10-20T07:30,1.102,1.91,4.408,5.34,57,22.2
2022-10-20T08:00,1.047,2.06,4.434,5.203,56,22.15
2022-10-20T08:30,1.112,2.05,4.482,4.945,64,22.15
2022-10-20T09:00,1.162,1.8,4.58,5.367,59,22.15
2022-10-20T09:30,1.095,1.77,4.428,5.435,67,22.15
2022-10-20T10:00,1.09,1.7,4.42,5.821,60,22.15
2022-10-20T10:30,1.089,1.57,4.49,5.654,60,22.15
2022-10-20T11:00,1.118,1.65,4.426,5.451,67,22.15
2022-10-20T11:30,1.073,1.84,4.342,5.226,57,22.15
2022-10-20T12:00,1.038,2.04,4.185,4.963,52,22.2
2022-10-20T12:30,1.046,2.03,4.352,5.788,54,22.2
2022-10-20T13:00,1.032,1.79,4.291,5.123,49,22.25
2022-10-20T13:30,1.028,1.91,4.328,5.37,59,22.2
2022-10-20T14:00,1.033,1.82,4.372,5.597,56,22.25
2022-10-20T14:30,0.978,1.56,4.315,5.184,54,22.25
2022-10-20T15:00,0.981,1.6,4.065,4.957,46,22.3
2022-10-20T15:30,0.979,1.43,4.414,5.342,66,22.3
2022-10-20T16:00,0.986,1.82,4.451,5.965,61,22.3
2022-10-20T16:30,0.946,1.52,4.258,5.908,68,22.35
2022-10-20T17:00,0.984,1.49,4.274,5.083,46,22.35
2022-10-20T17:30,0.991,1.74,4.138,5.432,73,22.35
2022-10-20T18:00,0.941,1.73,4.051,5.305,56,22.35
2022-10-20T18:30,1.066,1.71,4.376,5.103,70,22.4
2022-10-20T19:00,1.042,1.57,4.247,5.506,53,22.4
2022-10-20T19:30,1.075,1.84,4.22,5.015,75,22.4
2022-10-20T20:00,1.115,1.83,4.352,5.475,63,22.35
2022-10-20T20:30,1.116,1.86,4.275,5.213,71,22.3
2022-10-20T21:00,1.177,2.13,4.45,5.62,71,22.3
2022-10-20T21:30,1.129,2.13,4.318,5.469,70,22.25
2022-10-20T22:00,1.226,2.11,4.582,5.633,63,22.25
2022-10-20T22:30,1.272,2.5,4.6,5.196,70,22.25
2022-10-20T23:00,1.301,2.32,4.841,5.914,66,22.2
2022-10-20T23:30,1.286,2.69,4.595,5.788,59,22.2
2022-10-21T00:00,1.367,2.52,4.718,5.503,71,22.2
2022-10-21T00:30,1.312,2.29,4.6,5.682,60,22.2
2022-10-21T01:00,1.386,2.27,4.758,6.151,71,22.15
2022-10-21T01:30,1.345,2.25,4.573,6.178,71,22.15
2022-10-21T02:00,1.287,2.18,4.627,6.15,64,22.2
2022-10-21T02:30,1.279,1.94,4.367,6.126,71,22.2
2022-10-21T03:00,1.401,2.27,4.699,6.53,66,22.2
2022-10-21T03:30,1.395,2.39,4.798,6.345,73,22.25
2022-10-21T04:00,1.434,2.46,4.706,6.531,71,22.25
2022-10-21T04:30,1.487,2.34,4.723,6.648,61,22.25
2022-10-21T05:00,1.486,2.45,4.803,6.884,77,22.25
2022-10-21T05:30,1.605,2.45,4.993,6.379,61,22.25
2022-10-21T06:00,1.52,2.79,4.715,6.557,84,22.3
2022-10-21T06:30,1.494,2.55,5.044,6.575,68,22.3
2022-10-21T07:00,1.608,2.61,5.041,6.763,60,22.25
2022-10-21T07:30,1.661,2.56,5.22,6.831,66,22.3
2022-10-21T08:00,1.608,2.46,5.198,6.82,67,22.3
2022-10-21T08:30,1.745,2.68,5.254,6.944,73,22.3
2022-10-21T09:00,1.764,3.31,5.231,7.28,78,22.3
2022-10-21T09:30,1.865,2.72,5.406,6.785,74,22.25
2022-10-21T10:00,1.731,2.75,5.159,6.984,73,22.25
2022-10-21T10:30,1.74,3.29,5.249,7.251,73,22.3
2022-10-21T11:00,1.802,2.92,5.287,7.072,78,22.25
2022-10-21T11:30,1.78,2.64,5.278,6.815,81,22.25
2022-10-21T12:00,1.881,3.01,5.449,7.284,70,22.25
2022-10-21T12:30,1.873,3.29,5.591,7.282,67,22.25
2022-10-21T13:00,1.74,2.76,5.477,7.007,70,22.25
2022-10-21T13:30,1.667,2.66,5.371,7.29,64,22.25
2022-10-21T14:00,1.674,2.84,5.246,7.152,70,22.25
2022-10-21T14:30,1.675,2.82,5.217,6.813,68,22.25
2022-10-21T15:00,1.672,2.71,5.08,7.135,68,22.3
2022-10-21T15:30,1.762,2.75,5.311,6.987,60,22.3
2022-10-21T16:00,1.529,2.63,5.077,6.584,63,22.3
2022-10-21T16:30,1.648,2.62,5.145,7.055,73,22.3
2022-10-21T17:00,1.757,2.63,5.262,6.356,66,22.3
2022-10-21T17:30,1.791,2.913,5.027,7.291,73,22.3
2022-10-21T18:00,1.793,3.42,5.33,7.296,60,22.25
2022-10-21T18:30,1.827,2.98,5.457,6.997,71,22.25
2022-10-21T19:00,1.669,2.65,5.034,7.032,63,22.25
2022-10-21T19:30,1.758,3.36,5.252,7.433,66,22.25
2022-10-21T20:00,1.861,3.1,5.393,7.11,71,22.25
2022-10-21T20:30,2,3.4,5.441,6.994,64,22.25
2022-10-21T21:00,2.112,3.41,5.45,7.392,59,22.2
2022-10-21T21:30,1.861,2.99,5.31,7.472,64,22.2
2022-10-21T22:00,2.036,3.6,5.52,7.276,70,22.2
2022-10-21T22:30,1.974,3.055,5.667,7.123,70,22.2
2022-10-21T23:00,2.036,3.626,5.466,7.004,63,22.2
2022-10-21T23:30,1.996,3.33,5.547,7.081,80,22.2
2022-10-22T00:00,1.84,3.88,5.515,7.336,74,22.2
2022-10-22T00:30,1.983,3.38,5.372,7.477,68,22.2
2022-10-22T01:00,1.996,2.92,5.634,7.533,75,22.2
2022-10-22T01:30,2.055,3.73,5.644,7.277,57,22.2
2022-10-22T02:00,1.886,3.061,5.481,7.514,66,22.2
2022-10-22T02:30,2.022,3.76,5.538,6.79,70,22.2
2022-10-22T03:00,2.002,3.06,5.548,7.54,64,22.2
2022-10-22T03:30,1.933,3.04,5.34,7.814,59,22.2
2022-10-22T04:00,1.746,2.96,5.144,7.554,60,22.2
2022-10-22T04:30,1.969,3.185,5.45,7.688,73,22.2
2022-10-22T05:00,1.871,3.28,5.212,7.525,66,22.2
2022-10-22T05:30,1.976,3.15,5.485,7.876,59,22.2
2022-10-22T06:00,2.003,3.23,5.38,7.353,57,22.2
2022-10-22T06:30,1.947,3.59,5.46,7.84,67,22.2
2022-10-22T07:00,2.093,3.58,5.694,7.635,60,22.2
2022-10-22T07:30,2.164,4.16,5.752,8.079,60,22.15
2022-10-22T08:00,2.097,3.36,5.808,8.077,57,22.15
2022-10-22T08:30,2.146,3.48,5.794,8.006,60,22.15
2022-10-22T09:00,1.957,3.32,5.677,7.554,67,22.15
2022-10-22T09:30,1.993,3.32,6.132,8.058,61,22.15
2022-10-22T10:00,2.116,3.89,5.971,7.87,73,22.15
2022-10-22T10:30,1.919,3.87,5.623,8.468,70,22.15
2022-10-22T11:00,1.943,3.52,5.624,7.779,71,22.15
2022-10-22T11:30,2.153,3.69,5.827,8.46,59,22.15
2022-10-22T12:00,1.997,3.71,5.758,8.175,67,22.15
2022-10-22T12:30,2.053,3.27,6.055,8.152,68,22.15
2022-10-22T13:00,1.963,3.43,5.626,8.147,70,22.15
2022-10-22T13:30,1.971,3.19,5.805,8.185,67,22.15
2022-10-22T14:00,1.903,3.06,5.531,7.811,68,22.15
2022-10-22T14:30,1.975,3.118,5.571,8.438,56,22.15
2022-10-22T15:00,1.879,3.5,5.513,8.215,66,22.15
2022-10-22T15:30,1.919,3.35,5.494,8.259,66,22.15
2022-10-22T16:00,2.114,3.35,5.656,7.953,73,22.15
2022-10-22T16:30,2.017,3.267,5.704,8.174,68,22.15
2022-10-22T17:00,2.042,3.441,5.597,8.41,71,22.15
2022-10-22T17:30,2.172,3.56,5.772,8.123,71,22.15
2022-10-22T18:00,2.067,3.5,5.789,8.423,66,22.15
2022-10-22T18:30,2.055,3.18,5.694,8.138,67,22.15
2022-10-22T19:00,2.151,3.48,5.835,8.194,70,22.15
2022-10-22T19:30,2.202,3.65,5.937,7.932,68,22.15
2022-10-22T20:00,2.266,3.43,5.879,8.466,70,22.15
2022-10-22T20:30,2.308,3.51,6.122,8.735,66,22.15
2022-10-22T21:00,2.236,3.3,6.086,8.582,64,22.1
2022-10-22T21:30,2.204,4.59,5.918,8.483,70,22.15
2022-10-22T22:00,2.335,3.53,5.956,7.968,60,22.1
2022-10-22T22:30,2.398,3.69,6.059,8.454,66,22.1
2022-10-22T23:00,2.641,4.43,6.22,8.81,64,22.1
2022-10-22T23:30,2.505,4.79,6.037,8.858,60,22.1
2022-10-23T00:00,2.753,4.24,6.702,8.497,57,22.1
2022-10-23T00:30,2.829,4.13,6.443,9.011,66,22.05
2022-10-23T01:00,2.809,4.418,6.633,9.232,63,22.1
2022-10-23T01:30,2.961,4.33,6.416,8.572,64,22.05
2022-10-23T02:00,2.986,5.05,6.546,9.742,63,22.05
2022-10-23T02:30,2.991,4.8,6.672,8.96,64,22.1
2022-10-23T03:00,2.785,5.19,6.44,9.57,74,22.05
2022-10-23T03:30,2.458,4.99,6.339,9.217,66,22.05
2022-10-23T04:00,2.437,4.86,6.321,8.902,66,22.05
2022-10-23T04:30,2.745,3.72,6.93,9.326,64,22.05
2022-10-23T05:00,3.139,5.05,6.988,8.962,68,22
2022-10-23T05:30,3.339,5.64,7.269,9.537,56,22
2022-10-23T06:00,3.214,4.73,7.184,10.635,61,21.9
2022-10-23T06:30,3.458,5.93,7.777,10.744,67,21.95
2022-10-23T07:00,3.402,5.36,7.265,10.194,64,22
2022-10-23T07:30,4.078,5.92,7.883,10.621,71,22
2022-10-23T08:00,3.346,6.489,7.212,10.603,67,22
2022-10-23T08:30,3.588,6.051,7.291,9.983,64,22
2022-10-23T09:00,3.216,5.64,6.772,9.578,64,22
2022-10-23T09:30,3.252,5.106,7.047,9.5,61,22
2022-10-23T10:00,3.277,5.11,6.651,10.122,70,21.95
2022-10-23T10:30,3.388,6.022,6.639,9.809,67,21.95
2022-10-23T11:00,3.173,5.322,6.748,10.184,71,21.95
2022-10-23T11:30,3.121,4.832,6.672,10.137,70,21.95
2022-10-23T12:00,2.914,5.11,6.692,9.754,74,21.95
2022-10-23T12:30,2.674,4.54,6.322,10.609,68,21.95
2022-10-23T13:00,2.511,4.2,6.548,10.59,70,21.95
2022-10-23T13:30,2.564,4.5,6.696,10.437,71,21.95
2022-10-23T14:00,2.35,4.3,6.366,9.355,73,21.9
2022-10-23T14:30,2.166,3.79,6.544,10.753,64,21.9
2022-10-23T15:00,2.2,3.58,6.523,9.882,67,21.9
2022-10-23T15:30,2.118,3.33,6.596,10.496,68,21.9
2022-10-23T16:00,1.974,3.75,6.287,10.657,67,21.9
2022-10-23T16:30,1.899,3.12,6.859,10.197,66,21.9
2022-10-23T17:00,1.952,3.62,6.77,10.298,71,21.9
2022-10-23T17:30,2.123,3.74,7.344,10.671,68,21.9
2022-10-23T18:00,1.887,2.87,6.965,10.775,66,21.85
2022-10-23T18:30,1.749,2.76,7.093,10.22,70,21.9
2022-10-23T19:00,1.997,3.23,7.764,10.18,68,21.85
2022-10-23T19:30,1.941,3.12,7.389,10.778,71,21.9
2022-10-23T20:00,1.955,2.65,7.835,10.725,73,21.9
2022-10-23T20:30,2.04,2.91,7.783,10.573,74,21.9
2022-10-23T21:00,1.856,3.26,6.702,10.712,78,21.9
2022-10-23T21:30,2.082,4.29,7.037,10.383,63,21.8
2022-10-23T22:00,2.187,3.83,7.645,9.813,70,21.9
2022-10-23T22:30,2.166,3.21,7.713,10.233,70,21.8
2022-10-23T23:00,2.383,4.01,7.958,10.66,71,21.8
2022-10-23T23:30,1.957,3.39,7.869,10.585,66,21.8
2022-10-24T00:00,2.186,3.56,8.152,10.17,64,21.75
2022-10-24T00:30,2.047,3.21,7.889,10.242,68,21.75
2022-10-24T01:00,2.156,3.48,7.737,9.401,66,21.75
2022-10-24T01:30,2.154,3.88,7.939,9.81,67,21.75
2022-10-24T02:00,2.047,3.49,7.514,9.734,68,21.7
2022-10-24T02:30,1.887,3.25,7.712,10.759,75,21.8
2022-10-24T03:00,2.017,3.03,8.001,9.857,75,21.8
2022-10-24T03:30,2.072,3.2,8.264,9.819,70,21.8
2022-10-24T04:00,2.363,4.17,8.756,10.792,75,21.8
2022-10-24T04:30,2.447,3.97,9.017,10.88,80,21.75
2022-10-24T05:00,2.42,3.54,8.976,10.452,75,21.8
2022-10-24T05:30,2.303,3.74,8.431,10.359,80,21.8
2022-10-24T06:00,2.184,2.91,8.405,11.389,75,21.75
2022-10-24T06:30,2.228,4.04,8.199,10.522,73,21.75
2022-10-24T07:00,2.348,3.86,8.525,10.773,83,21.8
2022-10-24T07:30,1.941,3.38,7.731,10.64,80,21.8
2022-10-24T08:00,2.121,3.08,8.165,11.263,75,21.8
2022-10-24T08:30,2.329,3.5,8.49,11.432,78,21.85
2022-10-24T09:00,2.26,3.44,8.206,11.311,75,21.9
2022-10-24T09:30,2.097,3.93,8.414,10.437,83,21.95
2022-10-24T10:00,2.123,3.27,8.576,10.899,83,22.05
2022-10-24T10:30,2.016,3.5,8.366,10.881,77,22.05
2022-10-24T11:00,2.061,3.77,8.019,11.28,75,22.2
2022-10-24T11:30,2.165,3.49,8.28,10.75,80,22.15
2022-10-24T12:00,2.064,3.2,7.692,10.236,83,22.25
2022-10-24T12:30,2.049,3.85,7.713,10.447,78,22.3
2022-10-24T13:00,1.916,2.99,7.757,10.865,87,22.3
2022-10-24T13:30,1.873,3.31,7.336,10.848,77,22.25
2022-10-24T14:00,1.803,2.62,6.993,10.904,81,22.2
2022-10-24T14:30,1.775,3,7.34,10.846,87,22.2
2022-10-24T15:00,1.739,2.51,7.146,10.269,81,22.25
2022-10-24T15:30,1.77,3.02,7.153,11.18,83,22.4
2022-10-24T16:00,1.818,4.07,7.621,10.834,85,22.3
2022-10-24T16:30,1.835,2.94,7.219,10.921,90,22.2
2022-10-24T17:00,1.721,3.26,7.162,11.362,84,22.15
2022-10-24T17:30,1.854,3.2,7.333,10.851,84,22.15
2022-10-24T18:00,1.705,3.17,7.234,10.772,88,22.15
2022-10-24T18:30,1.777,2.69,7.876,10.243,83,22.15
2022-10-24T19:00,1.746,2.8,7.109,11.102,84,22.15
2022-10-24T19:30,1.702,2.92,7.039,11.447,84,22.2
2022-10-24T20:00,1.815,2.96,7.677,11.224,85,22.15
2022-10-24T20:30,1.632,2.45,6.6,11.376,88,22.15
2022-10-24T21:00,1.786,3.4,6.651,11.208,92,22.1
2022-10-24T21:30,1.776,2.72,6.504,10.879,92,22.05
2022-10-24T22:00,1.693,3.34,6.059,9.761,97,22.1
2022-10-24T22:30,1.891,3.49,6.978,11.414,91,22
2022-10-24T23:00,1.745,2.6,6.322,10.76,91,22
2022-10-24T23:30,1.791,3.26,6.389,10.949,90,22
2022-10-25T00:00,1.875,3.17,6.679,9.999,84,21.95
2022-10-25T00:30,1.925,2.98,7.169,10.568,84,21.95
2022-10-25T01:00,1.789,2.78,6.711,10.601,80,21.95
2022-10-25T01:30,1.771,3.14,6.791,10.995,84,21.9
2022-10-25T02:00,1.836,2.69,6.896,10.944,81,21.9
2022-10-25T02:30,1.773,3.63,7.074,9.881,77,21.9
2022-10-25T03:00,1.665,2.97,6.832,10.822,80,21.9
2022-10-25T03:30,1.58,2.68,6.685,10.734,78,21.95
2022-10-25T04:00,1.735,2.72,7.2,10.402,83,21.95
2022-10-25T04:30,1.662,3.22,7.33,10.275,80,21.95
2022-10-25T05:00,1.53,2.27,7.312,10.386,84,21.9
2022-10-25T05:30,1.594,2.58,7.666,10.832,80,21.9
2022-10-25T06:00,1.46,2.21,7.622,11.212,80,21.95
2022-10-25T06:30,1.434,2.25,7.392,10.883,81,22
2022-10-25T07:00,1.555,2.39,7.67,10.428,80,22
2022-10-25T07:30,1.621,2.74,7.879,10.728,80,21.95
2022-10-25T08:00,1.581,2.31,7.783,10.024,78,22
2022-10-25T08:30,1.574,2.56,7.707,10.44,81,22
2022-10-25T09:00,1.573,2.46,7.653,9.653,74,22.05
2022-10-25T09:30,1.518,2.18,7.724,10.796,80,22.05
2022-10-25T10:00,1.714,2.78,7.395,11.288,78,22.05
2022-10-25T10:30,1.751,2.83,7.859,10.73,78,22.2
2022-10-25T11:00,1.671,2.84,7.666,10.308,74,22.3
2022-10-25T11:30,1.805,3.06,7.821,10.736,75,22.3
2022-10-25T12:00,1.786,2.64,7.246,10.436,80,22.3
2022-10-25T12:30,1.797,2.9,7.148,10.247,81,22.3
2022-10-25T13:00,1.851,2.9,7.582,10.824,81,22.3
2022-10-25T13:30,1.697,2.5,6.319,10.73,84,22.3
2022-10-25T14:00,1.807,3.53,6.64,11.048,85,22.25
2022-10-25T14:30,1.795,2.8,6.412,10.801,92,22.2
2022-10-25T15:00,1.642,3.02,6.119,10.516,87,22.2
2022-10-25T15:30,1.676,2.68,6.255,10.373,85,22.3
2022-10-25T16:00,1.734,2.87,5.972,10.72,84,22.3
2022-10-25T16:30,1.826,2.79,6.412,10.766,91,22.3
2022-10-25T17:00,1.593,2.7,5.849,10.764,92,22.2
2022-10-25T17:30,1.62,2.28,6.15,10.624,91,22.25
2022-10-25T18:00,1.701,2.93,6.147,10.334,92,22.3
2022-10-25T18:30,1.649,2.66,6.227,10.564,87,22.3
2022-10-25T19:00,1.705,3.17,6.158,10.766,92,22.3
2022-10-25T19:30,1.582,2.85,5.68,10.423,97,22.25
2022-10-25T20:00,1.552,2.87,5.398,10.222,94,22.25
2022-10-25T20:30,1.742,2.66,5.906,10.726,80,22.2
2022-10-25T21:00,1.656,2.55,6.081,10.364,94,22.2
2022-10-25T21:30,1.66,2.79,6.235,10.322,97,22.15
2022-10-25T22:00,1.554,2.66,6.317,10.804,102,22.15
2022-10-25T22:30,1.686,2.84,6.537,10.309,91,22.2
2022-10-25T23:00,1.72,2.75,6.407,10.436,91,22.2
2022-10-25T23:30,1.568,2.58,6.142,10.243,87,22.15
2022-10-26T00:00,1.623,2.86,6.19,10.692,87,22.15
2022-10-26T00:30,1.552,2.69,6.12,10.755,87,22.1
2022-10-26T01:00,1.588,2.53,6.145,10.232,84,22.15
2022-10-26T01:30,1.461,2.73,6.426,9.288,88,22.05
2022-10-26T02:00,1.53,2.55,6.457,10.65,85,22
2022-10-26T02:30,1.386,2.22,6.28,10.439,87,22.05
2022-10-26T03:00,1.449,2.55,6.61,10.341,80,22.05
2022-10-26T03:30,1.339,2.43,6.335,10.7,84,22
2022-10-26T04:00,1.454,2.08,7.096,10.409,83,22.05
2022-10-26T04:30,1.37,2.46,6.691,9.45,84,22.05
2022-10-26T05:00,1.312,2.01,6.673,10.286,83,22.05
2022-10-26T05:30,1.45,2.22,7.133,10.282,84,22.05
2022-10-26T06:00,1.359,2.26,7.199,10.15,84,22.1
2022-10-26T06:30,1.443,2.16,7.282,10.186,85,22.15
2022-10-26T07:00,1.318,2.16,7.123,9.882,81,22.15
2022-10-26T07:30,1.366,2.15,7.552,10.009,83,22.3
2022-10-26T08:00,1.268,2.29,7.334,10.277,83,22.5
2022-10-26T08:30,1.245,2.22,6.982,9.783,80,22.7
2022-10-26T09:00,1.344,2.41,7.342,10.284,83,23.1
2022-10-26T09:30,1.365,2.61,7.483,9.449,77,23.45
2022-10-26T10:00,1.267,2.12,7.328,9.821,81,23.7
2022-10-26T10:30,1.335,2.83,7.646,9.951,81,23.7
2022-10-26T11:00,1.372,2.38,7.558,9.852,80,23.95
2022-10-26T11:30,1.265,2.28,7.241,10.207,80,23.35
2022-10-26T12:00,1.439,2.5,6.992,10.424,78,23.45
2022-10-26T12:30,1.541,2.7,7.188,10.134,87,23.2
2022-10-26T13:00,1.52,2.38,7.112,10.224,83,23.2
2022-10-26T13:30,1.42,2.28,6.795,9.829,84,23.15
2022-10-26T14:00,1.325,2.05,6.185,9.899,83,23.2
2022-10-26T14:30,1.418,2.69,6.848,10.241,84,23.2
2022-10-26T15:00,1.322,1.87,6.663,10.236,88,23.2
2022-10-26T15:30,1.502,2.49,7.144,10.127,87,23.6
2022-10-26T16:00,1.244,2.23,6.595,10.305,90,23.7
2022-10-26T16:30,1.387,2.33,6.908,10.244,90,23.5
2022-10-26T17:00,1.321,2.12,6.552,9.545,90,23.6
2022-10-26T17:30,1.251,2.49,6.542,9.37,88,23.5
2022-10-26T18:00,1.277,2.39,6.939,10.335,92,23.55
2022-10-26T18:30,1.365,2.65,6.901,10.22,95,23.45
2022-10-26T19:00,1.177,2.07,6.614,10.399,88,23.45
2022-10-26T19:30,1.33,2.25,7.227,9.85,88,23.5
2022-10-26T20:00,1.214,1.8,6.59,10.236,88,23.4
2022-10-26T20:30,1.249,1.91,6.939,9.762,92,23.4
2022-10-26T21:00,1.209,1.9,6.731,10.235,94,23.4
2022-10-26T21:30,1.224,1.96,6.532,9.658,97,23.4
2022-10-26T22:00,1.261,1.95,6.909,10.217,98,23.45
2022-10-26T22:30,1.299,1.85,7.313,10.203,95,23.4
2022-10-26T23:00,1.341,2.07,7.368,10.253,97,23.3
2022-10-26T23:30,1.286,1.89,7.515,9.838,92,23.3
2022-10-27T00:00,1.193,1.83,7.052,9.248,90,23.4
2022-10-27T00:30,1.359,2.12,7.218,9.842,88,23.2
2022-10-27T01:00,1.285,2.13,7.275,10.11,84,23.05
2022-10-27T01:30,1.293,2.46,7.382,9.852,81,22.85
2022-10-27T02:00,1.253,2.41,7.426,9.839,80,22.75
2022-10-27T02:30,1.321,2.11,7.535,9.925,81,22.6
2022-10-27T03:00,1.173,2.11,7.225,9.726,85,22.6
2022-10-27T03:30,1.225,1.96,7.616,10.241,84,22.55
2022-10-27T04:00,1.196,2.23,7.37,9.536,85,22.55
2022-10-27T04:30,1.12,1.9,7.23,9.343,83,22.7
2022-10-27T05:00,1.169,1.82,7.511,9.763,84,22.75
2022-10-27T05:30,1.209,1.73,7.952,9.41,88,22.8
2022-10-27T06:00,1.135,1.78,7.072,10.166,87,22.85
2022-10-27T06:30,1.056,1.86,7.192,9.447,90,22.9
2022-10-27T07:00,1.14,1.9,7.368,9.33,83,23
2022-10-27T07:30,1.057,1.8,6.988,10.135,87,23.05
2022-10-27T08:00,1.013,1.64,6.968,9.091,83,23.1
2022-10-27T08:30,1.128,1.81,7.62,9.572,80,23.15
2022-10-27T09:00,0.95,1.46,7.012,9.406,83,23.15
2022-10-27T09:30,1.134,1.78,7.641,9.495,81,23.1
2022-10-27T10:00,1.051,2.08,7.321,9.769,78,23.2
2022-10-27T10:30,1.086,1.82,7.401,9.337,80,23.45
2022-10-27T11:00,1.029,1.87,7.197,10.128,85,23.55
2022-10-27T11:30,1.085,2.02,7.408,9.284,85,23.6
2022-10-27T12:00,1.111,1.84,7.647,9.044,83,23.85
2022-10-27T12:30,1.252,1.98,7.713,9.273,77,23.95
2022-10-27T13:00,1.139,2.09,6.833,9.248,78,23.95
2022-10-27T13:30,1.172,1.72,6.457,9.571,80,23.75
2022-10-27T14:00,1.226,2.06,5.862,8.24,81,23.5
2022-10-27T14:30,1.22,2.09,5.479,9.765,84,23.45
2022-10-27T15:00,1.218,1.95,5.407,8.841,85,23.35
2022-10-27T15:30,1.133,2.06,4.818,7.536,85,23.2
2022-10-27T16:00,1.149,1.843,4.85,8.93,92,23.15
2022-10-27T16:30,1.178,1.79,4.858,9.341,95,23.1
2022-10-27T17:00,1.197,1.83,4.955,9.276,95,23.2
2022-10-27T17:30,1.212,2.08,5.008,9.319,95,23.4
2022-10-27T18:00,1.112,2.4,4.96,9.516,91,23.4
2022-10-27T18:30,1.075,1.73,5.177,8.624,90,23.35
2022-10-27T19:00,1.056,1.69,4.864,10.197,102,23.2
2022-10-27T19:30,1.033,1.77,4.854,9.677,94,23.05
2022-10-27T20:00,1.065,1.72,4.714,9.624,102,22.9
2022-10-27T20:30,1.011,1.6,4.643,9.789,90,22.8
2022-10-27T21:00,0.967,1.72,4.754,9.291,90,22.85
2022-10-27T21:30,1.083,2.08,4.677,9.169,95,22.85
2022-10-27T22:00,1.027,1.69,4.831,8.821,92,22.9
2022-10-27T22:30,1.101,1.867,4.407,9.946,94,23.05
2022-10-27T23:00,1.136,1.81,4.632,9.323,106,22.9
2022-10-27T23:30,1.116,1.9,4.608,8.987,91,22.8
2022-10-28T00:00,1.131,2.3,4.857,8.133,101,22.85
2022-10-28T00:30,1.033,1.59,4.791,9.761,95,22.75
2022-10-28T01:00,1.112,1.79,4.896,9.342,91,22.65
2022-10-28T01:30,1.05,1.83,4.85,8.888,88,22.5
2022-10-28T02:00,1.017,1.81,4.904,8.966,88,22.5
2022-10-28T02:30,1.026,1.94,4.79,9.545,84,22.45
2022-10-28T03:00,1.062,1.95,5.158,9.017,35,22.4
2022-10-28T03:30,1.004,1.67,5.219,10.116,88,22.3
2022-10-28T04:00,1.061,2.09,5.306,9.728,83,22.3
2022-10-28T04:30,0.953,1.86,5.56,8.923,87,22.25
2022-10-28T05:00,0.88,1.51,5.148,9.239,88,22.25
